team,team_name,year,week,weekly_attendance
Jacksonville,Jaguars,2001,11,53530
Jacksonville,Jaguars,2001,12,66908
Jacksonville,Jaguars,2001,13,44920
Jacksonville,Jaguars,2001,14,72818
Jacksonville,Jaguars,2001,15,64150
Jacksonville,Jaguars,2001,16,59396
Jacksonville,Jaguars,2001,17,66944
Kansas City,Chiefs,2001,1,78844
Kansas City,Chiefs,2001,2,77666
Kansas City,Chiefs,2001,3,76573
Kansas City,Chiefs,2001,4,75037
Kansas City,Chiefs,2001,5,78413
Kansas City,Chiefs,2001,6,35916
Kansas City,Chiefs,2001,7,74212
Kansas City,Chiefs,2001,8,58789
Kansas City,Chiefs,2001,9,78234
Kansas City,Chiefs,2001,10,NA
Kansas City,Chiefs,2001,11,77357
Kansas City,Chiefs,2001,12,77087
Kansas City,Chiefs,2001,13,60784
Kansas City,Chiefs,2001,14,77778
Kansas City,Chiefs,2001,15,76131
Kansas City,Chiefs,2001,16,59396
Kansas City,Chiefs,2001,17,58460
Miami,Dolphins,2001,1,68798
Miami,Dolphins,2001,2,73404
Miami,Dolphins,2001,3,66046
Miami,Dolphins,2001,4,72713
Miami,Dolphins,2001,5,78823
Miami,Dolphins,2001,6,NA
Miami,Dolphins,2001,7,59108
Miami,Dolphins,2001,8,72597
Miami,Dolphins,2001,9,57127
Miami,Dolphins,2001,10,74259
Miami,Dolphins,2001,11,73063
Miami,Dolphins,2001,12,73938
Miami,Dolphins,2001,13,73858
Miami,Dolphins,2001,14,68223
Miami,Dolphins,2001,15,60292
Miami,Dolphins,2001,16,73559
Miami,Dolphins,2001,17,73428
Minnesota,Vikings,2001,1,64108
Minnesota,Vikings,2001,2,66944
Minnesota,Vikings,2001,3,64105
Minnesota,Vikings,2001,4,70020
Minnesota,Vikings,2001,5,64048
Minnesota,Vikings,2001,6,64165
Minnesota,Vikings,2001,7,65558
Minnesota,Vikings,2001,8,NA
Minnesota,Vikings,2001,9,65638
Minnesota,Vikings,2001,10,64283
Minnesota,Vikings,2001,11,64214
Minnesota,Vikings,2001,12,62661
Minnesota,Vikings,2001,13,64271
Minnesota,Vikings,2001,14,72190
Minnesota,Vikings,2001,15,64150
Minnesota,Vikings,2001,16,59870
Minnesota,Vikings,2001,17,69465
New England,Patriots,2001,1,51521
New England,Patriots,2001,2,60292
New England,Patriots,2001,3,60292
New England,Patriots,2001,4,72713
New England,Patriots,2001,5,60292
New England,Patriots,2001,6,56022
New England,Patriots,2001,7,74750
New England,Patriots,2001,8,44229
New England,Patriots,2001,9,60292
New England,Patriots,2001,10,60292
New England,Patriots,2001,11,60292
New England,Patriots,2001,12,78712
New England,Patriots,2001,13,60292
New England,Patriots,2001,14,45527
New England,Patriots,2001,15,60292
New England,Patriots,2001,16,NA
New England,Patriots,2001,17,71907
New Orleans,Saints,2001,1,71447
New Orleans,Saints,2001,2,NA
New Orleans,Saints,2001,3,78451
New Orleans,Saints,2001,4,70020
New Orleans,Saints,2001,5,72049
New Orleans,Saints,2001,6,70020
New Orleans,Saints,2001,7,66189
New Orleans,Saints,2001,8,70020
New Orleans,Saints,2001,9,68083
New Orleans,Saints,2001,10,70020
New Orleans,Saints,2001,11,60292
New Orleans,Saints,2001,12,70020
New Orleans,Saints,2001,13,68826
New Orleans,Saints,2001,14,70332
New Orleans,Saints,2001,15,65526
New Orleans,Saints,2001,16,70020
New Orleans,Saints,2001,17,70020
New York,Giants,2001,1,75735
New York,Giants,2001,2,77666
New York,Giants,2001,3,78451
New York,Giants,2001,4,78651
New York,Giants,2001,5,65992
New York,Giants,2001,6,78821
New York,Giants,2001,7,80316
New York,Giants,2001,8,78673
New York,Giants,2001,9,36917
New York,Giants,2001,10,64283
New York,Giants,2001,11,78756
New York,Giants,2001,12,NA
New York,Giants,2001,13,61821
New York,Giants,2001,14,77913
New York,Giants,2001,15,78119
New York,Giants,2001,16,65885
New York,Giants,2001,17,78601
New York,Jets,2001,1,78606
New York,Jets,2001,2,60292
New York,Jets,2001,3,78722
New York,Jets,2001,4,72654
New York,Jets,2001,5,78823
New York,Jets,2001,6,78766
New York,Jets,2001,7,72642
New York,Jets,2001,8,70020
New York,Jets,2001,9,78234
New York,Jets,2001,10,74259
New York,Jets,2001,11,NA
New York,Jets,2001,12,78712
New York,Jets,2001,13,62884
New York,Jets,2001,14,77745
New York,Jets,2001,15,56302
New York,Jets,2001,16,78200
New York,Jets,2001,17,62011
Oakland,Raiders,2001,1,78844
Oakland,Raiders,2001,2,73404
Oakland,Raiders,2001,3,54629
Oakland,Raiders,2001,4,61535
Oakland,Raiders,2001,5,56972
Oakland,Raiders,2001,6,NA
Oakland,Raiders,2001,7,65342
Oakland,Raiders,2001,8,62637
Oakland,Raiders,2001,9,67231
Oakland,Raiders,2001,10,61960
Oakland,Raiders,2001,11,78756
Oakland,Raiders,2001,12,46601
Oakland,Raiders,2001,13,60784
Oakland,Raiders,2001,14,67349
Oakland,Raiders,2001,15,61934
Oakland,Raiders,2001,16,75582
Oakland,Raiders,2001,17,62011
Philadelphia,Eagles,2001,1,66243
Philadelphia,Eagles,2001,2,62826
Philadelphia,Eagles,2001,3,66621
Philadelphia,Eagles,2001,4,66360
Philadelphia,Eagles,2001,5,NA
Philadelphia,Eagles,2001,6,78821
Philadelphia,Eagles,2001,7,65342
Philadelphia,Eagles,2001,8,33430
Philadelphia,Eagles,2001,9,65638
Philadelphia,Eagles,2001,10,63204
Philadelphia,Eagles,2001,11,65666
Philadelphia,Eagles,2001,12,77087
Philadelphia,Eagles,2001,13,65438
Philadelphia,Eagles,2001,14,84936
Philadelphia,Eagles,2001,15,68124
Philadelphia,Eagles,2001,16,65885
Philadelphia,Eagles,2001,17,65541
Pittsburgh,Steelers,2001,1,63785
Pittsburgh,Steelers,2001,2,NA
Pittsburgh,Steelers,2001,3,72874
Pittsburgh,Steelers,2001,4,62335
Pittsburgh,Steelers,2001,5,78413
Pittsburgh,Steelers,2001,6,65588
Pittsburgh,Steelers,2001,7,63763
Pittsburgh,Steelers,2001,8,62906
Pittsburgh,Steelers,2001,9,73218
Pittsburgh,Steelers,2001,10,62644
Pittsburgh,Steelers,2001,11,68801
Pittsburgh,Steelers,2001,12,62661
Pittsburgh,Steelers,2001,13,62884
Pittsburgh,Steelers,2001,14,69506
Pittsburgh,Steelers,2001,15,62809
Pittsburgh,Steelers,2001,16,63751
Pittsburgh,Steelers,2001,17,59189
San Diego,Chargers,2001,1,60629
San Diego,Chargers,2001,2,63430
San Diego,Chargers,2001,3,56048
San Diego,Chargers,2001,4,73018
San Diego,Chargers,2001,5,60292
San Diego,Chargers,2001,6,67521
San Diego,Chargers,2001,7,63698
San Diego,Chargers,2001,8,58789
San Diego,Chargers,2001,9,74951
San Diego,Chargers,2001,10,61960
San Diego,Chargers,2001,11,49398
San Diego,Chargers,2001,12,55466
San Diego,Chargers,2001,13,65438
San Diego,Chargers,2001,14,67349
San Diego,Chargers,2001,15,76131
San Diego,Chargers,2001,16,51412
San Diego,Chargers,2001,17,NA
San Francisco,49ers,2001,1,65989
San Francisco,49ers,2001,2,67536
San Francisco,49ers,2001,3,78722
San Francisco,49ers,2001,4,66944
San Francisco,49ers,2001,5,46727
San Francisco,49ers,2001,6,NA
San Francisco,49ers,2001,7,66944
San Francisco,49ers,2001,8,67605
San Francisco,49ers,2001,9,68083
San Francisco,49ers,2001,10,72665
San Francisco,49ers,2001,11,56393
San Francisco,49ers,2001,12,67252
San Francisco,49ers,2001,13,66218
San Francisco,49ers,2001,14,68223
San Francisco,49ers,2001,15,68124
San Francisco,49ers,2001,16,64366
San Francisco,49ers,2001,17,70020
Seattle,Seahawks,2001,1,72318
Seattle,Seahawks,2001,2,62826
Seattle,Seahawks,2001,3,54629
Seattle,Seahawks,2001,4,54524
Seattle,Seahawks,2001,5,61837
Seattle,Seahawks,2001,6,NA
Seattle,Seahawks,2001,7,59108
Seattle,Seahawks,2001,8,82352
Seattle,Seahawks,2001,9,67231
Seattle,Seahawks,2001,10,60836
Seattle,Seahawks,2001,11,77357
Seattle,Seahawks,2001,12,55466
Seattle,Seahawks,2001,13,74524
Seattle,Seahawks,2001,14,63366
Seattle,Seahawks,2001,15,78119
Seattle,Seahawks,2001,16,51412
Seattle,Seahawks,2001,17,58460
St. Louis,Rams,2001,1,66243
St. Louis,Rams,2001,2,67536
St. Louis,Rams,2001,3,66046
St. Louis,Rams,2001,4,77765
St. Louis,Rams,2001,5,65992
St. Louis,Rams,2001,6,78766
St. Louis,Rams,2001,7,66189
St. Louis,Rams,2001,8,NA
St. Louis,Rams,2001,9,66069
St. Louis,Rams,2001,10,60292
St. Louis,Rams,2001,11,66198
St. Louis,Rams,2001,12,59318
St. Louis,Rams,2001,13,66218
St. Louis,Rams,2001,14,70332
St. Louis,Rams,2001,15,72438
St. Louis,Rams,2001,16,66084
St. Louis,Rams,2001,17,66033
Tampa Bay,Buccaneers,2001,1,61521
Tampa Bay,Buccaneers,2001,2,NA
Tampa Bay,Buccaneers,2001,3,64105
Tampa Bay,Buccaneers,2001,4,65510
Tampa Bay,Buccaneers,2001,5,68798
Tampa Bay,Buccaneers,2001,6,65588
Tampa Bay,Buccaneers,2001,7,65558
Tampa Bay,Buccaneers,2001,8,59861
Tampa Bay,Buccaneers,2001,9,74268
Tampa Bay,Buccaneers,2001,10,65612
Tampa Bay,Buccaneers,2001,11,66198
Tampa Bay,Buccaneers,2001,12,52135
Tampa Bay,Buccaneers,2001,13,65514
Tampa Bay,Buccaneers,2001,14,66944
Tampa Bay,Buccaneers,2001,15,65526
Tampa Bay,Buccaneers,2001,16,65619
Tampa Bay,Buccaneers,2001,17,65541
Tennessee,Titans,2001,1,68798
Tennessee,Titans,2001,2,65994
Tennessee,Titans,2001,3,NA
Tennessee,Titans,2001,4,69494
Tennessee,Titans,2001,5,68798
Tennessee,Titans,2001,6,76940
Tennessee,Titans,2001,7,63763
Tennessee,Titans,2001,8,68798
Tennessee,Titans,2001,9,68798
Tennessee,Titans,2001,10,63865
Tennessee,Titans,2001,11,68801
Tennessee,Titans,2001,12,72818
Tennessee,Titans,2001,13,64271
Tennessee,Titans,2001,14,68804
Tennessee,Titans,2001,15,61934
Tennessee,Titans,2001,16,68798
Tennessee,Titans,2001,17,68798
Washington,Redskins,2001,1,60629
Washington,Redskins,2001,2,59771
Washington,Redskins,2001,3,76573
Washington,Redskins,2001,4,78651
Washington,Redskins,2001,5,63941
Washington,Redskins,2001,6,74480
Washington,Redskins,2001,7,80316
Washington,Redskins,2001,8,82352
Washington,Redskins,2001,9,NA
Washington,Redskins,2001,10,74622
Washington,Redskins,2001,11,65666
Washington,Redskins,2001,12,85112
Washington,Redskins,2001,13,40056
Washington,Redskins,2001,14,84936
Washington,Redskins,2001,15,78884
Washington,Redskins,2001,16,70020
Washington,Redskins,2001,17,61721
Arizona,Cardinals,2002,1,85140
Arizona,Cardinals,2002,2,63104
Arizona,Cardinals,2002,3,28980
Arizona,Cardinals,2002,4,30014
Arizona,Cardinals,2002,5,72286
Arizona,Cardinals,2002,6,NA
Arizona,Cardinals,2002,7,59702
Arizona,Cardinals,2002,8,67173
Arizona,Cardinals,2002,9,47819
Arizona,Cardinals,2002,10,29252
Arizona,Cardinals,2002,11,64990
Arizona,Cardinals,2002,12,58814
Arizona,Cardinals,2002,13,77809
Arizona,Cardinals,2002,14,28640
Arizona,Cardinals,2002,15,65939
Arizona,Cardinals,2002,16,44051
Arizona,Cardinals,2002,17,75164
Atlanta,Falcons,2002,1,63127
Atlanta,Falcons,2002,2,68081
Atlanta,Falcons,2002,3,68129
Atlanta,Falcons,2002,4,NA
Atlanta,Falcons,2002,5,68936
Atlanta,Falcons,2002,6,78728
Atlanta,Falcons,2002,7,68056
Atlanta,Falcons,2002,8,67883
Atlanta,Falcons,2002,9,68532
Atlanta,Falcons,2002,10,62779
Atlanta,Falcons,2002,11,70382
Atlanta,Falcons,2002,12,72533
Atlanta,Falcons,2002,13,63947
Atlanta,Falcons,2002,14,65648
Atlanta,Falcons,2002,15,69551
Atlanta,Falcons,2002,16,69307
Atlanta,Falcons,2002,17,73528
Baltimore,Ravens,2002,1,70386
Baltimore,Ravens,2002,2,69304
Baltimore,Ravens,2002,3,NA
Baltimore,Ravens,2002,4,69538
Baltimore,Ravens,2002,5,73688
Baltimore,Ravens,2002,6,56174
Baltimore,Ravens,2002,7,69173
Baltimore,Ravens,2002,8,69638
Baltimore,Ravens,2002,9,68532
Baltimore,Ravens,2002,10,69024
Baltimore,Ravens,2002,11,73013
Baltimore,Ravens,2002,12,69365
Baltimore,Ravens,2002,13,44878
Baltimore,Ravens,2002,14,69334
Baltimore,Ravens,2002,15,70108
Baltimore,Ravens,2002,16,69348
Baltimore,Ravens,2002,17,61961
Buffalo,Bills,2002,1,72751
Buffalo,Bills,2002,2,64047
Buffalo,Bills,2002,3,75359
Buffalo,Bills,2002,4,72780
Buffalo,Bills,2002,5,73038
Buffalo,Bills,2002,6,70120
Buffalo,Bills,2002,7,73180
Buffalo,Bills,2002,8,72710
Buffalo,Bills,2002,9,73448
Buffalo,Bills,2002,10,NA
Buffalo,Bills,2002,11,77951
Buffalo,Bills,2002,12,78745
Buffalo,Bills,2002,13,73287
Buffalo,Bills,2002,14,68436
Buffalo,Bills,2002,15,61838
Buffalo,Bills,2002,16,64106
Buffalo,Bills,2002,17,47850
Carolina,Panthers,2002,1,70386
Carolina,Panthers,2002,2,71951
Carolina,Panthers,2002,3,63945
Carolina,Panthers,2002,4,63329
Carolina,Panthers,2002,5,72286
Carolina,Panthers,2002,6,61773
Carolina,Panthers,2002,7,68056
Carolina,Panthers,2002,8,72892
Carolina,Panthers,2002,9,NA
Carolina,Panthers,2002,10,72566
Carolina,Panthers,2002,11,65527
Carolina,Panthers,2002,12,72533
Carolina,Panthers,2002,13,72718
Carolina,Panthers,2002,14,66799
Carolina,Panthers,2002,15,58586
Carolina,Panthers,2002,16,72602
Carolina,Panthers,2002,17,66946
Chicago,Bears,2002,1,63226
Chicago,Bears,2002,2,68081
Chicago,Bears,2002,3,63216
Chicago,Bears,2002,4,72780
Chicago,Bears,2002,5,63226
Chicago,Bears,2002,6,NA
Chicago,Bears,2002,7,60421
Chicago,Bears,2002,8,64122
Chicago,Bears,2002,9,54049
Chicago,Bears,2002,10,63105
Chicago,Bears,2002,11,66250
Chicago,Bears,2002,12,62375
Chicago,Bears,2002,13,64196
Chicago,Bears,2002,14,73609
Chicago,Bears,2002,15,62226
Chicago,Bears,2002,16,72602
Chicago,Bears,2002,17,55832
Cincinnati,Bengals,2002,1,53705
Cincinnati,Bengals,2002,2,73358
Cincinnati,Bengals,2002,3,68129
Cincinnati,Bengals,2002,4,57234
Cincinnati,Bengals,2002,5,56570
Cincinnati,Bengals,2002,6,63900
Cincinnati,Bengals,2002,7,NA
Cincinnati,Bengals,2002,8,52822
Cincinnati,Bengals,2002,9,69827
Cincinnati,Bengals,2002,10,69024
Cincinnati,Bengals,2002,11,64060
Cincinnati,Bengals,2002,12,60473
Cincinnati,Bengals,2002,13,44878
Cincinnati,Bengals,2002,14,66799
Cincinnati,Bengals,2002,15,42092
Cincinnati,Bengals,2002,16,43544
Cincinnati,Bengals,2002,17,47850
Cleveland,Browns,2002,1,72938
Cleveland,Browns,2002,2,73358
Cleveland,Browns,2002,3,68804
Cleveland,Browns,2002,4,62864
Cleveland,Browns,2002,5,73688
Cleveland,Browns,2002,6,65627
Cleveland,Browns,2002,7,73248
Cleveland,Browns,2002,8,78502
Cleveland,Browns,2002,9,73718
Cleveland,Browns,2002,10,NA
Cleveland,Browns,2002,11,64060
Cleveland,Browns,2002,12,68295
Cleveland,Browns,2002,13,72718
Cleveland,Browns,2002,14,46267
Cleveland,Browns,2002,15,73098
Cleveland,Browns,2002,16,69348
Cleveland,Browns,2002,17,73528
Dallas,Cowboys,2002,1,69604
Dallas,Cowboys,2002,2,62527
Dallas,Cowboys,2002,3,65537
Dallas,Cowboys,2002,4,66165
Dallas,Cowboys,2002,5,63447
Dallas,Cowboys,2002,6,61773
Dallas,Cowboys,2002,7,59702
Dallas,Cowboys,2002,8,63854
Dallas,Cowboys,2002,9,61789
Dallas,Cowboys,2002,10,NA
Dallas,Cowboys,2002,11,57057
Dallas,Cowboys,2002,12,62204
Dallas,Cowboys,2002,13,63606
Dallas,Cowboys,2002,14,64097
Dallas,Cowboys,2002,15,78698
Dallas,Cowboys,2002,16,63209
Dallas,Cowboys,2002,17,84142
Denver,Broncos,2002,1,75710
Denver,Broncos,2002,2,67685
Denver,Broncos,2002,3,75359
Denver,Broncos,2002,4,69538
Denver,Broncos,2002,5,75065
Denver,Broncos,2002,6,75941
Denver,Broncos,2002,7,78446
Denver,Broncos,2002,8,68436
Denver,Broncos,2002,9,NA
Denver,Broncos,2002,10,76643
Denver,Broncos,2002,11,65495
Denver,Broncos,2002,12,75075
Denver,Broncos,2002,13,66357
Denver,Broncos,2002,14,78521
Denver,Broncos,2002,15,75947
Denver,Broncos,2002,16,62592
Denver,Broncos,2002,17,75164
Detroit,Lions,2002,1,72216
Detroit,Lions,2002,2,71951
Detroit,Lions,2002,3,61505
Detroit,Lions,2002,4,60023
Detroit,Lions,2002,5,NA
Detroit,Lions,2002,6,64013
Detroit,Lions,2002,7,60421
Detroit,Lions,2002,8,72710
Detroit,Lions,2002,9,61789
Detroit,Lions,2002,10,63313
Detroit,Lions,2002,11,61720
Detroit,Lions,2002,12,62375
Detroit,Lions,2002,13,62109
Detroit,Lions,2002,14,28640
Detroit,Lions,2002,15,61942
Detroit,Lions,2002,16,69307
Detroit,Lions,2002,17,60233
Green Bay,Packers,2002,1,63127
Green Bay,Packers,2002,2,67958
Green Bay,Packers,2002,3,61505
Green Bay,Packers,2002,4,63329
Green Bay,Packers,2002,5,63226
Green Bay,Packers,2002,6,68436
Green Bay,Packers,2002,7,63363
Green Bay,Packers,2002,8,NA
Green Bay,Packers,2002,9,63284
Green Bay,Packers,2002,10,63313
Green Bay,Packers,2002,11,64153
Green Bay,Packers,2002,12,65672
Green Bay,Packers,2002,13,64196
Green Bay,Packers,2002,14,64070
Green Bay,Packers,2002,15,67947
Green Bay,Packers,2002,16,64106
Green Bay,Packers,2002,17,78733
Houston,Texans,2002,1,69604
Houston,Texans,2002,2,56098
Houston,Texans,2002,3,69204
Houston,Texans,2002,4,64867
Houston,Texans,2002,5,NA
Houston,Texans,2002,6,70120
Houston,Texans,2002,7,73248
Houston,Texans,2002,8,53721
Houston,Texans,2002,9,69827
Houston,Texans,2002,10,68804
Houston,Texans,2002,11,69711
Houston,Texans,2002,12,70054
Houston,Texans,2002,13,56820
Houston,Texans,2002,14,58551
Houston,Texans,2002,15,70108
Houston,Texans,2002,16,70291
Houston,Texans,2002,17,70694
Indianapolis,Colts,2002,1,56595
Indianapolis,Colts,2002,2,56650
Indianapolis,Colts,2002,3,69204
Indianapolis,Colts,2002,4,NA
Indianapolis,Colts,2002,5,56570
Indianapolis,Colts,2002,6,56174
Indianapolis,Colts,2002,7,62800
Indianapolis,Colts,2002,8,80169
Indianapolis,Colts,2002,9,56752
Indianapolis,Colts,2002,10,65660
Indianapolis,Colts,2002,11,57057
Indianapolis,Colts,2002,12,75075
Indianapolis,Colts,2002,13,56820
Indianapolis,Colts,2002,14,68804
Indianapolis,Colts,2002,15,73098
Indianapolis,Colts,2002,16,56579
Indianapolis,Colts,2002,17,56755
Jacksonville,Jaguars,2002,1,56595
Jacksonville,Jaguars,2002,2,77934
Jacksonville,Jaguars,2002,3,NA
Jacksonville,Jaguars,2002,4,55670
Jacksonville,Jaguars,2002,5,65005
Jacksonville,Jaguars,2002,6,68804
Jacksonville,Jaguars,2002,7,69173
Jacksonville,Jaguars,2002,8,53721
Jacksonville,Jaguars,2002,9,78337
Jacksonville,Jaguars,2002,10,66665
Jacksonville,Jaguars,2002,11,69711
Jacksonville,Jaguars,2002,12,62204
Jacksonville,Jaguars,2002,13,55260
Jacksonville,Jaguars,2002,14,46267
Jacksonville,Jaguars,2002,15,42092
Jacksonville,Jaguars,2002,16,51033
Jacksonville,Jaguars,2002,17,56755
Kansas City,Chiefs,2002,1,72938
Kansas City,Chiefs,2002,2,77934
Kansas City,Chiefs,2002,3,68436
Kansas City,Chiefs,2002,4,78178
Kansas City,Chiefs,2002,5,78149
Kansas City,Chiefs,2002,6,58995
Kansas City,Chiefs,2002,7,78446
Kansas City,Chiefs,2002,8,78685
Kansas City,Chiefs,2002,9,NA
Kansas City,Chiefs,2002,10,67881
Kansas City,Chiefs,2002,11,77951
Kansas City,Chiefs,2002,12,56250
Kansas City,Chiefs,2002,13,77809
Kansas City,Chiefs,2002,14,78601
Kansas City,Chiefs,2002,15,75947
Kansas City,Chiefs,2002,16,77899
Kansas City,Chiefs,2002,17,62078
Miami,Dolphins,2002,1,72216
Miami,Dolphins,2002,2,56650
Miami,Dolphins,2002,3,73426
Miami,Dolphins,2002,4,78178
Miami,Dolphins,2002,5,73369
Miami,Dolphins,2002,6,75941
Miami,Dolphins,2002,7,73180
Miami,Dolphins,2002,8,NA
Miami,Dolphins,2002,9,63284
Miami,Dolphins,2002,10,78920
Miami,Dolphins,2002,11,73013
Miami,Dolphins,2002,12,73138
Miami,Dolphins,2002,13,73287
Miami,Dolphins,2002,14,73609
Miami,Dolphins,2002,15,73572
Miami,Dolphins,2002,16,64285
Miami,Dolphins,2002,17,68436
Minnesota,Vikings,2002,1,63226
Minnesota,Vikings,2002,2,64047
Minnesota,Vikings,2002,3,63945
Minnesota,Vikings,2002,4,65212
Minnesota,Vikings,2002,5,NA
Minnesota,Vikings,2002,6,64013
Minnesota,Vikings,2002,7,78516
Minnesota,Vikings,2002,8,64122
Minnesota,Vikings,2002,9,65667
Minnesota,Vikings,2002,10,64005
Minnesota,Vikings,2002,11,64153
Minnesota,Vikings,2002,12,68436
Minnesota,Vikings,2002,13,63947
Minnesota,Vikings,2002,14,64070
Minnesota,Vikings,2002,15,67851
Minnesota,Vikings,2002,16,64285
Minnesota,Vikings,2002,17,60233
New England,Patriots,2002,1,68436
New England,Patriots,2002,2,78726
New England,Patriots,2002,3,68436
New England,Patriots,2002,4,66463
New England,Patriots,2002,5,73369
New England,Patriots,2002,6,68436
New England,Patriots,2002,7,NA
New England,Patriots,2002,8,68436
New England,Patriots,2002,9,73448
New England,Patriots,2002,10,63105
New England,Patriots,2002,11,62552
New England,Patriots,2002,12,68436
New England,Patriots,2002,13,62109
New England,Patriots,2002,14,68436
New England,Patriots,2002,15,68809
New England,Patriots,2002,16,68436
New England,Patriots,2002,17,68436
New Orleans,Saints,2002,1,65554
New Orleans,Saints,2002,2,67958
New Orleans,Saints,2002,3,63216
New Orleans,Saints,2002,4,60023
New Orleans,Saints,2002,5,67734
New Orleans,Saints,2002,6,80768
New Orleans,Saints,2002,7,67903
New Orleans,Saints,2002,8,67883
New Orleans,Saints,2002,9,NA
New Orleans,Saints,2002,10,72566
New Orleans,Saints,2002,11,70382
New Orleans,Saints,2002,12,68295
New Orleans,Saints,2002,13,68226
New Orleans,Saints,2002,14,69334
New Orleans,Saints,2002,15,67851
New Orleans,Saints,2002,16,43544
New Orleans,Saints,2002,17,66946
New York,Giants,2002,1,78748
New York,Giants,2002,2,65932
New York,Giants,2002,3,78551
New York,Giants,2002,4,30014
New York,Giants,2002,5,63447
New York,Giants,2002,6,78728
New York,Giants,2002,7,NA
New York,Giants,2002,8,65791
New York,Giants,2002,9,78337
New York,Giants,2002,10,64005
New York,Giants,2002,11,78727
New York,Giants,2002,12,70054
New York,Giants,2002,13,78640
New York,Giants,2002,14,78635
New York,Giants,2002,15,78698
New York,Giants,2002,16,56579
New York,Giants,2002,17,78782
New York,Jets,2002,1,72751
New York,Jets,2002,2,78726
New York,Jets,2002,3,73426
New York,Jets,2002,4,55670
New York,Jets,2002,5,78149
New York,Jets,2002,6,NA
New York,Jets,2002,7,78516
New York,Jets,2002,8,78502
New York,Jets,2002,9,59772
New York,Jets,2002,10,78920
New York,Jets,2002,11,61720
New York,Jets,2002,12,78745
New York,Jets,2002,13,62257
New York,Jets,2002,14,78521
New York,Jets,2002,15,62226
New York,Jets,2002,16,68436
New York,Jets,2002,17,78733
Oakland,Raiders,2002,1,53260
Oakland,Raiders,2002,2,62260
Oakland,Raiders,2002,3,NA
Oakland,Raiders,2002,4,58719
Oakland,Raiders,2002,5,73038
Oakland,Raiders,2002,6,66070
Oakland,Raiders,2002,7,60974
Oakland,Raiders,2002,8,78685
Oakland,Raiders,2002,9,62660
Oakland,Raiders,2002,10,76643
Oakland,Raiders,2002,11,62552
Oakland,Raiders,2002,12,58814
Oakland,Raiders,2002,13,62257
Oakland,Raiders,2002,14,67968
Oakland,Raiders,2002,15,73572
Oakland,Raiders,2002,16,62592
Oakland,Raiders,2002,17,62078
Philadelphia,Eagles,2002,1,68804
Philadelphia,Eagles,2002,2,84982
Philadelphia,Eagles,2002,3,65537
Philadelphia,Eagles,2002,4,64867
Philadelphia,Eagles,2002,5,65005
Philadelphia,Eagles,2002,6,NA
Philadelphia,Eagles,2002,7,65523
Philadelphia,Eagles,2002,8,65791
Philadelphia,Eagles,2002,9,54049
Philadelphia,Eagles,2002,10,65660
Philadelphia,Eagles,2002,11,64990
Philadelphia,Eagles,2002,12,67919
Philadelphia,Eagles,2002,13,65552
Philadelphia,Eagles,2002,14,59862
Philadelphia,Eagles,2002,15,65615
Philadelphia,Eagles,2002,16,63209
Philadelphia,Eagles,2002,17,78782
Pittsburgh,Steelers,2002,1,68436
Pittsburgh,Steelers,2002,2,62260
Pittsburgh,Steelers,2002,3,NA
Pittsburgh,Steelers,2002,4,62864
Pittsburgh,Steelers,2002,5,67734
